264,13767,frozen vegetables,8,4,1,2018-5-14 22:50
265,13767,energy drink,4,0,0,2018-5-28 1:52
266,13767,muffins,10,4,1,2018-5-28 14:22
267,13767,turkey,10,4,0,2018-5-28 18:53
268,13767,cookies,10,4,1,2018-5-28 23:00
269,13767,chocolate,8,4,0,2018-11-26 22:04
270,13767,spaghetti,8,4,1,2018-10-8 19:45
271,13767,shrimp,4,0,0,2018-4-14 20:48
272,13767,burgers,8,4,1,2018-4-14 21:19
273,13767,pancakes,8,4,0,2018-4-21 19:32
274,13767,strong cheese,8,4,1,2018-4-28 21:26
275,13767,grated cheese,8,4,0,2018-12-29 16:28
276,13767,herb & pepper,6,4,1,2018-2-2 20:46
277,13767,spaghetti,6,4,0,2018-6-2 22:43
278,17850,chocolate,6,4,1,2018-6-9 23:11
279,17850,french fries,6,4,0,2018-6-30 19:28
280,17850,mineral water,8,4,1,2018-5-5 0:43
281,17850,eggs,6,4,0,2018-5-19 19:03
282,17850,escalope,6,4,1,2018-5-26 23:42
283,17850,cake,6,4,0,2018-11-24 19:42
284,17850,whole wheat pasta,6,4,1,2018-11-24 21:02
285,17850,mineral water,6,4,0,2018-10-27 17:40
286,17850,french fries,6,4,1,2018-10-27 23:58
287,17850,chocolate,2,0,0,2018-4-8 21:13
288,17850,frozen vegetables,4,0,1,2018-4-15 14:22
289,17850,hot dogs,6,4,0,2018-4-15 16:06
290,17850,chocolate,12,5,1,2018-4-15 17:53
291,17850,pancakes,6,4,0,2018-4-15 20:59
292,17850,shrimp,6,4,1,2018-4-15 21:42
293,17850,chocolate,2,0,0,2018-4-22 13:48
294,17850,pepper,2,0,1,2018-4-22 19:46
295,17850,avocado,6,4,0,2018-4-22 20:10
296,17924,herb & pepper,12,4,1,2018-4-22 20:49
297,17924,herb & pepper,6,4,0,2018-4-29 1:52
298,13448,french fries,10,4,1,2018-4-29 15:23
299,13448,green tea,6,4,0,2018-4-29 17:17
300,13448,eggs,4,0,1,2018-4-29 18:39
301,13448,grated cheese,8,4,0,2018-4-29 21:24
302,13448,french fries,6,4,1,2018-8-5 13:29
303,13448,burgers,2,0,0,2018-12-2 17:56
304,13448,herb & pepper,12,4,1,2018-12-16 20:08
305,13448,grated cheese,12,5,0,2018-12-30 0:51
306,13448,whole wheat pasta,12,4,1,2018-2-10 17:31
307,13448,burgers,12,4,0,2018-1-13 19:30
308,13448,chocolate,12,4,1,2018-7-8 18:18
309,13448,frozen vegetables,6,4,0,2018-7-8 23:34
310,13448,tomato sauce,4,0,1,2018-7-15 17:54
311,13448,milk,8,4,0,2018-6-3 13:55
312,13448,pet food,9,4,1,2018-6-3 19:44
313,13448,yogurt cake,4,0,0,2018-6-10 2:19
314,13448,green tea,9,4,1,2018-6-10 13:13
315,17850,escalope,6,4,0,2018-6-10 22:04
316,17850,herb & pepper,6,4,1,2018-5-6 16:47
317,13448,mineral water,12,4,0,2018-5-6 18:52
318,15862,turkey,1,0,1,2018-5-6 21:01
319,15862,turkey,1,0,0,2018-5-6 21:19
320,15862,spaghetti,2,0,1,2018-5-13 15:58
321,15862,turkey,1,0,0,2018-5-13 18:37
322,15862,mineral water,1,0,1,2018-5-13 19:37
323,15862,turkey,1,0,0,2018-5-13 21:09
324,15862,spaghetti,1,0,1,2018-5-27 13:32
325,15862,chocolate,2,0,0,2018-5-27 23:21
326,15862,grated cheese,1,0,1,2018-11-11 14:24
327,15862,chocolate,4,0,0,2018-11-11 23:49
328,15862,spaghetti,1,0,1,2018-10-28 0:48
329,15862,red wine,1,0,0,2018-10-28 23:24
330,15862,red wine,2,0,1,2018-4-12 22:36
331,15862,green tea,2,0,0,2018-4-19 23:19
332,15862,mineral water,2,0,1,2018-5-3 23:21
333,15862,muffins,1,0,0,2018-5-3 23:48
334,15862,cake,1,0,1,2018-5-17 23:28
335,15862,fresh tuna,1,0,0,2018-11-1 14:47
336,15862,turkey,3,0,1,2018-11-22 21:44
337,15862,burgers,1,0,0,2018-11-22 23:38
338,15862,escalope,1,0,1,2018-4-3 21:58
339,15862,chocolate,2,0,0,2018-4-10 22:51
340,15862,ham,1,0,1,2018-4-17 22:14
341,15862,avocado,1,0,0,2018-4-17 22:49
342,15862,spaghetti,1,0,1,2018-4-24 22:37
343,15862,energy bar,2,0,0,2018-4-24 23:18
344,15862,fresh tuna,4,0,1,2018-1-1 20:05
345,15862,energy drink,2,0,0,2018-6-12 22:32
346,15862,whole wheat rice,1,0,1,2018-6-26 22:59
347,15862,mineral water,1,0,0,2018-6-26 23:23
348,15862,eggs,1,0,1,2018-5-8 22:47
349,15862,escalope,3,0,0,2018-5-8 23:41
350,15862,antioxydant juice,1,0,1,2018-5-15 22:38
351,15862,shrimp,1,0,0,2018-5-15 23:09
352,15862,grated cheese,2,0,1,2018-5-29 23:06
353,15862,spaghetti,3,0,0,2018-11-20 23:23
354,15862,champagne,1,0,1,2018-4-4 22:46
355,15862,mineral water,1,0,0,2018-4-4 23:43
356,15862,tomatoes,2,0,1,2018-4-11 23:11
357,15862,chicken,2,0,0,2018-4-18 22:26
358,15862,frozen vegetables,2,0,1,2018-4-25 22:28
359,15862,ground beef,1,0,0,2018-4-25 22:45
360,15862,french fries,1,0,1,2018-4-25 23:54
361,15862,mineral water,2,0,0,2018-12-19 0:25
362,15862,frozen vegetables,9,4,1,2018-6-13 22:38
363,15862,honey,1,0,0,2018-6-13 22:45
364,15862,whole wheat rice,4,0,1,2018-5-9 22:54
365,15862,pancakes,3,0,0,2018-5-9 23:32
366,15862,green tea,1,0,1,2018-5-16 22:36
367,15862,french fries,1,0,0,2018-5-23 22:35
368,15862,mineral water,1,0,1,2018-5-30 0:35
369,15862,escalope,2,0,0,2018-11-21 23:22
370,15862,grated cheese,1,0,1,2018-10-31 14:21
371,15862,spaghetti,1,0,0,2018-9-5 18:48
372,15862,milk,5,4,1,2018-11-16 5:55
373,15862,sandwich,3,0,0,2018-12-8 17:33
374,15862,chocolate,3,0,1,2018-1-17 3:07
375,15862,shrimp,9,5,0,2018-11-20 14:25
376,15862,red wine,1,0,1,2018-4-6 15:45
377,15862,yams,4,0,0,2018-1-11 15:09
378,15862,spaghetti,1,0,1,2018-7-6 13:42
379,15862,french fries,1,0,0,2018-7-6 16:06
380,15862,mineral water,2,0,1,2018-5-4 14:31
381,15862,tomato sauce,2,0,0,2018-5-11 22:16
382,15513,shrimp,12,4,1,2018-5-18 21:22
383,15513,champagne,12,4,0,2018-7-2 14:28
384,15513,salad,8,4,1,2018-5-21 20:36
385,12791,french fries,12,5,0,2018-5-28 22:02
386,12791,frozen vegetables,1,0,1,2018-4-7 16:00
387,16218,french fries,10,4,0,2018-4-7 16:02
388,16218,honey,12,4,1,2018-4-21 14:58
389,16218,green tea,12,4,0,2018-7-14 12:19
390,16218,frozen vegetables,12,5,1,2018-6-9 11:47
391,16218,grated cheese,12,4,0,2018-4-29 16:42
392,16218,shrimp,12,4,1,2018-7-15 14:46
393,16218,turkey,8,4,0,2018-6-3 15:51
394,16218,turkey,12,4,1,2018-6-17 20:26
395,16218,turkey,12,5,0,2018-7-12 14:00
396,16218,spaghetti,12,4,1,2018-7-12 20:08
397,16218,milk,12,4,0,2018-5-17 15:54
398,16218,burgers,12,4,1,2018-7-10 23:50
399,16218,mineral water,12,4,0,2018-5-15 17:57
400,16218,tomatoes,12,5,1,2018-6-6 13:00
401,16218,mineral water,12,4,0,2018-4-6 14:28
402,16218,ground beef,12,4,1,2018-12-7 15:37
403,16218,pepper,12,4,0,2018-12-14 14:58
404,16218,yogurt cake,12,4,1,2018-5-11 13:28
405,16218,red wine,12,5,0,2018-11-30 23:53
406,16218,candy bars,10,4,1,2018-9-14 17:41
407,16218,eggs,10,4,0,2018-9-14 17:50
408,16218,cookies,10,4,1,2018-4-16 13:46
409,16218,cookies,10,4,0,2018-8-6 13:32
410,16218,spaghetti,10,5,1,2018-12-10 16:09
411,16218,cookies,10,4,0,2018-12-31 23:04
412,16218,soup,10,4,1,2018-7-30 16:47
413,16218,chocolate,10,4,0,2018-4-7 21:45
414,16218,spaghetti,10,4,1,2018-4-14 19:02
415,14045,mineral water,2,0,0,2018-4-28 19:31
416,17850,herb & pepper,8,4,1,2018-8-11 18:42
417,17850,burgers,8,4,0,2018-8-18 13:25
418,17850,french fries,8,4,1,2018-12-8 20:07
419,17850,frozen smoothie,6,4,0,2018-12-29 15:38
420,17850,tomatoes,6,4,1,2018-5-5 14:45
421,17850,salmon,6,4,0,2018-5-12 20:40
422,17850,energy bar,6,4,1,2018-9-15 19:32
423,17850,red wine,6,4,0,2018-9-15 21:56
424,17850,ground beef,4,0,1,2018-4-29 19:18
425,17850,cookies,4,0,0,2018-4-29 19:55
426,17850,salmon,6,4,1,2018-4-29 20:52
427,17850,cookies,6,4,0,2018-8-5 18:18
428,17850,low fat yogurt,6,4,1,2018-12-2 20:33
429,17850,eggs,6,4,0,2018-5-6 21:54
430,17850,red wine,2,0,1,2018-4-12 13:48
431,17850,tomatoes,2,0,0,2018-4-19 1:52
432,17850,cookies,6,4,1,2018-8-9 13:05
433,17850,parmesan cheese,6,4,0,2018-2-7 14:55
434,17850,ground beef,6,4,1,2018-5-3 22:15
435,14307,shrimp,10,5,0,2018-4-17 20:59
436,14307,magazines,10,4,1,2018-4-24 14:43
437,14307,turkey,12,4,0,2018-1-15 23:51
438,14307,mineral water,12,4,1,2018-5-1 17:34
439,14307,grated cheese,12,4,0,2018-4-11 19:08
440,14307,chocolate,12,5,1,2018-4-25 20:55
441,14307,burgers,12,4,0,2018-12-5 19:03
442,14307,energy drink,12,4,1,2018-11-21 14:32
443,14307,olive oil,4,0,0,2018-11-21 21:59
444,14307,ground beef,4,0,1,2018-4-27 15:40
445,14307,eggs,4,0,0,2018-6-1 16:32
446,14307,spaghetti,6,4,1,2018-4-14 18:42
447,14307,mineral water,12,4,0,2018-11-22 1:37
448,14307,turkey,10,4,1,2018-4-17 20:52
449,14307,green tea,12,4,0,2018-4-24 19:00
450,14307,fresh tuna,12,5,1,2018-5-22 13:58
451,14307,cookies,6,4,0,2018-6-20 21:20
452,14307,cookies,12,4,1,2018-5-16 18:38
453,14307,cookies,6,4,0,2018-5-23 16:35
454,14307,tomatoes,2,0,1,2018-8-10 23:32
455,14307,grated cheese,2,0,0,2018-8-17 21:24
456,14307,protein bar,12,4,1,2018-4-16 16:52
457,14307,herb & pepper,12,4,0,2018-4-16 21:22
458,14307,burgers,8,4,1,2018-4-23 20:44
459,14307,french fries,3,0,0,2018-8-13 0:13
460,14307,frozen vegetables,3,0,1,2018-7-28 2:31
461,14307,spaghetti,8,4,0,2018-5-5 18:21
462,14307,herb & pepper,8,4,1,2018-5-10 20:01
463,14307,ham,12,4,0,2018-10-25 17:01
464,14307,ham,11,4,1,2018-4-24 23:39
465,14307,chocolate,4,0,0,2018-5-30 2:41
466,14307,eggs,3,0,1,2018-12-14 18:35
467,14307,cake,3,0,0,2018-5-4 22:47
468,14307,grated cheese,6,4,1,2018-6-16 19:38
469,14307,tomatoes,10,4,0,2018-5-5 18:49
470,14307,herb & pepper,12,5,1,2018-11-17 21:40
471,14307,herb & pepper,3,0,0,2018-10-28 18:33
472,14307,eggs,12,4,1,2018-11-29 0:32
473,14307,shrimp,2,0,0,2018-10-25 0:37
474,14307,ham,12,4,1,2018-4-13 13:40
475,14307,energy bar,12,5,0,2018-4-13 17:13
476,14307,herb & pepper,6,4,1,2018-4-27 23:47
477,14307,fresh tuna,12,4,0,2018-1-25 17:36
478,14307,red wine,10,4,1,2018-7-13 20:45
479,14307,herb & pepper,8,4,0,2018-7-13 21:13
480,14307,ground beef,12,5,1,2018-7-13 22:24
481,14307,shrimp,4,0,0,2018-6-8 15:13
482,14307,milk,12,4,1,2018-6-8 19:12
483,17908,frozen vegetables,3,0,0,2018-6-8 19:23
484,17908,turkey,1,0,1,2018-5-4 18:34
485,17908,herb & pepper,1,0,0,2018-5-18 14:33
486,17908,green tea,1,0,1,2018-5-18 14:33
487,17908,cookies,1,0,0,2018-5-18 14:35
488,17908,eggs,1,0,1,2018-4-9 23:42
489,17908,spaghetti,1,0,0,2018-4-9 23:43
490,17908,red wine,1,0,1,2018-4-23 13:59
491,17908,turkey,1,0,0,2018-4-23 17:08
492,17908,escalope,1,0,1,2018-7-2 20:35
493,17908,frozen vegetables,1,0,0,2018-7-2 23:01
494,17908,french fries,1,0,1,2018-7-9 18:42
495,17908,turkey,1,0,0,2018-6-11 17:35
496,17908,chocolate,1,0,1,2018-6-11 18:34
497,17908,green tea,1,0,0,2018-6-11 18:34
498,17908,mineral water,1,0,1,2018-6-11 23:53
499,17908,cooking oil,1,0,0,2018-6-18 14:36
500,17908,frozen vegetables,1,0,1,2018-5-14 14:09
501,17908,ham,1,0,0,2018-11-5 19:00
502,17908,chicken,5,4,1,2018-11-12 20:37
503,17908,low fat yogurt,1,0,0,2018-4-14 14:45
504,17908,eggs,1,0,1,2018-4-21 15:45
505,17908,shrimp,1,0,0,2018-4-28 17:30
506,17908,mineral water,6,4,1,2018-4-28 17:34
507,17908,turkey,6,4,0,2018-12-8 16:27
508,17908,fresh tuna,1,0,1,2018-12-29 0:19
509,17908,turkey,3,0,0,2018-12-29 0:33
510,17908,burgers,2,0,1,2018-6-9 17:13
511,17908,pancakes,12,4,0,2018-6-9 19:45
512,17908,mineral water,0,0,1,2018-6-9 20:46
513,17908,eggs,10,4,0,2018-6-9 21:52
514,17908,mineral water,1,0,1,2018-6-9 22:01
515,17908,burgers,1,0,0,2018-6-9 22:02
516,17908,soup,1,0,1,2018-6-9 22:33
517,17908,chocolate,1,0,0,2018-6-30 22:21
518,17908,herb & pepper,12,4,1,2018-6-30 22:52
519,17908,turkey,1,0,0,2018-5-5 18:14
